,label,category,sim_bow,walks_bow,walks_skp,fingers_bow
229,airliner,moving_object,"[('helicopter', 0.79), ('escort', 0.78), ('submarine', 0.77), ('cruise', 0.75)]","[('crashed', 0.72), ('crashes', 0.72), ('sank', 0.65), ('airplanes', 0.64)]","[('takeoff', 0.71), ('flight', 0.7), ('flights', 0.7), ('crashed', 0.69)]","[('launchers', 0.74), ('glider', 0.71), ('tow', 0.71), ('wheeled', 0.7)]"
230,airship,moving_object,"[('erdo', 0.82), ('emulsifier', 0.81), ('electromagnet', 0.8), ('amalgam', 0.8)]","[('invoice', 0.66), ('airfoil', 0.66), ('impromptu', 0.65), ('angled', 0.65)]","[('cruises', 0.71), ('teeing', 0.68), ('piste', 0.68), ('rips', 0.68)]","[('electromagnet', 0.72), ('angled', 0.71), ('unpowered', 0.7), ('altimeter', 0.7)]"
231,balloon,moving_object,"[('blast', 0.76), ('cockpit', 0.76), ('glider', 0.76), ('oven', 0.75)]","[('lifts', 0.74), ('sliding', 0.71), ('jumping', 0.7), ('leaping', 0.69)]","[('slides', 0.65), ('circling', 0.65), ('cruises', 0.64), ('cages', 0.63)]","[('lifts', 0.74), ('pads', 0.73), ('glider', 0.72), ('tires', 0.72)]"
232,space_shuttle,moving_object,"[('spacecraft', 0.75), ('manned', 0.73), ('probe', 0.71), ('nasa', 0.71)]","[('launches', 0.69), ('spacecraft', 0.67), ('iss', 0.64), ('probes', 0.63)]","[('iss', 0.69), ('skylab', 0.69), ('spacecraft', 0.67), ('shuttles', 0.67)]","[('spacecraft', 0.71), ('launches', 0.71), ('cockpit', 0.7), ('probe', 0.69)]"
233,gondola,moving_object,"[('tremont', 0.8), ('rq', 0.78), ('shinkansen', 0.78), ('maan', 0.78)]","[('downfield', 0.7), ('curbs', 0.7), ('rooftops', 0.69), ('lifts', 0.68)]","[('eastbound', 0.76), ('bikers', 0.76), ('piste', 0.76), ('shuttles', 0.75)]","[('plunger', 0.72), ('shotshell', 0.72), ('downhill', 0.71), ('lifts', 0.71)]"
234,lifeboat,moving_object,"[('bunker', 0.72), ('tripod', 0.7), ('arcades', 0.69), ('roswell', 0.69)]","[('sidewalk', 0.65), ('snuck', 0.65), ('rides', 0.65), ('crashing', 0.65)]","[('shuttles', 0.71), ('rips', 0.7), ('willamette', 0.69), ('tees', 0.69)]","[('cockpit', 0.71), ('padded', 0.71), ('turret', 0.7), ('fuze', 0.69)]"
235,canoe,moving_object,"[('shallow', 0.71), ('multihull', 0.71), ('dredged', 0.71), ('ferries', 0.71)]","[('ramps', 0.69), ('lined', 0.67), ('walkway', 0.67), ('walking', 0.67)]","[('hiking', 0.71), ('bikers', 0.68), ('cruises', 0.67), ('willamette', 0.66)]","[('underneath', 0.71), ('trunk', 0.71), ('padded', 0.7), ('walkway', 0.69)]"
236,catamaran,moving_object,"[('railcar', 0.8), ('klia', 0.79), ('yachts', 0.78), ('redcedar', 0.78)]","[('eastbound', 0.71), ('knobs', 0.7), ('commuting', 0.69), ('armadale', 0.69)]","[('cruises', 0.73), ('busier', 0.7), ('snowboarding', 0.69), ('hiking', 0.69)]","[('padded', 0.72), ('teflon', 0.71), ('cymbal', 0.71), ('bevel', 0.71)]"
237,container_ship,moving_object,"[('vessel', 0.84), ('cargo', 0.82), ('vehicle', 0.74), ('ships', 0.74)]","[('trunk', 0.74), ('ramps', 0.73), ('cargo', 0.73), ('rods', 0.72)]","[('cargo', 0.76), ('refrigerated', 0.72), ('hauling', 0.71), ('eastbound', 0.7)]","[('trunk', 0.76), ('shells', 0.76), ('rods', 0.76), ('wheels', 0.75)]"
238,liner,moving_object,"[('steamer', 0.68), ('ironclad', 0.64), ('clipper', 0.64), ('rms', 0.64)]","[('floats', 0.63), ('sinks', 0.63), ('crashed', 0.63), ('surf', 0.61)]","[('slipped', 0.6), ('cruises', 0.59), ('snare', 0.59), ('pops', 0.59)]","[('cockpit', 0.64), ('wagon', 0.64), ('turret', 0.64), ('propellers', 0.64)]"
239,pirate,moving_object,"[('captain', 0.69), ('titanic', 0.68), ('hms', 0.67), ('kidd', 0.67)]","[('crashing', 0.66), ('walked', 0.66), ('marching', 0.65), ('rides', 0.64)]","[('sideline', 0.61), ('rides', 0.61), ('adrift', 0.59), ('nightly', 0.59)]","[('wagon', 0.66), ('hook', 0.66), ('padded', 0.65), ('truck', 0.65)]"
240,aircraft_carrier,moving_object,"[('vehicle', 0.83), ('carriers', 0.82), ('missile', 0.82), ('missiles', 0.81)]","[('carriers', 0.77), ('airplanes', 0.76), ('helicopters', 0.75), ('launchers', 0.75)]","[('helicopter', 0.76), ('refueling', 0.76), ('vtol', 0.74), ('squadrons', 0.72)]","[('launchers', 0.8), ('wheeled', 0.77), ('glider', 0.77), ('torpedo', 0.77)]"
241,submarine,moving_object,"[('helicopter', 0.87), ('escort', 0.84), ('missile', 0.84), ('patrol', 0.84)]","[('patrol', 0.72), ('crashed', 0.71), ('crashes', 0.7), ('glider', 0.69)]","[('refueling', 0.61), ('landing', 0.6), ('boats', 0.59), ('flight', 0.59)]","[('glider', 0.75), ('wheeled', 0.74), ('launchers', 0.74), ('torpedo', 0.74)]"
242,wreck,moving_object,"[('pearl', 0.69), ('sands', 0.69), ('chasing', 0.67), ('treasure', 0.67)]","[('chasing', 0.69), ('walking', 0.67), ('crashing', 0.65), ('stairs', 0.65)]","[('lookout', 0.66), ('rooftops', 0.65), ('sundown', 0.65), ('stopwatch', 0.64)]","[('flashing', 0.69), ('hook', 0.68), ('underneath', 0.68), ('fingerboard', 0.68)]"
243,half_track,moving_object,"[('minute', 0.63), ('score', 0.61), ('length', 0.6), ('hour', 0.6)]","[('tracks', 0.64), ('runs', 0.61), ('basket', 0.6), ('jumps', 0.59)]","[('totals', 0.67), ('somersault', 0.66), ('crossbar', 0.64), ('piste', 0.64)]","[('shaft', 0.67), ('wheels', 0.66), ('basket', 0.65), ('jumps', 0.64)]"
244,tank,moving_object,"[('tanks', 0.82), ('armored', 0.81), ('submarine', 0.8), ('artillery', 0.78)]","[('airplanes', 0.68), ('wheeled', 0.68), ('tanks', 0.67), ('tow', 0.66)]","[('tanks', 0.64), ('parachute', 0.62), ('skydiving', 0.61), ('ramp', 0.6)]","[('armored', 0.74), ('tanks', 0.73), ('projectile', 0.73), ('wheeled', 0.73)]"
245,missile,moving_object,"[('ballistic', 0.88), ('rocket', 0.86), ('missiles', 0.86), ('radar', 0.84)]","[('crashed', 0.73), ('crashes', 0.71), ('launches', 0.69), ('glider', 0.69)]","[('refueling', 0.63), ('flight', 0.62), ('landing', 0.6), ('supersonic', 0.59)]","[('launchers', 0.73), ('glider', 0.73), ('warhead', 0.72), ('rocket', 0.72)]"
246,dogsled,moving_object,"[('camping', 0.66), ('bahama', 0.65), ('saskatoon', 0.63), ('baltics', 0.63)]","[('slid', 0.65), ('churning', 0.64), ('commuting', 0.63), ('intruding', 0.62)]","[('piste', 0.75), ('leisurely', 0.74), ('bikers', 0.73), ('cruises', 0.73)]","[('lifts', 0.68), ('padded', 0.66), ('teflon', 0.64), ('fingerboard', 0.64)]"
247,mountain_bike,moving_object,"[('rocky', 0.81), ('trail', 0.77), ('beach', 0.77), ('sandy', 0.76)]","[('walking', 0.75), ('rocky', 0.75), ('hiking', 0.73), ('climbing', 0.72)]","[('hiking', 0.78), ('camping', 0.75), ('snowboarding', 0.73), ('biking', 0.72)]","[('underneath', 0.75), ('rocky', 0.74), ('ridge', 0.73), ('steep', 0.73)]"
248,freight_car,moving_object,"[('passenger', 0.85), ('cars', 0.78), ('vehicle', 0.77), ('truck', 0.76)]","[('trains', 0.75), ('taxi', 0.75), ('passenger', 0.75), ('truck', 0.74)]","[('commuters', 0.76), ('passenger', 0.74), ('parking', 0.74), ('cars', 0.73)]","[('truck', 0.79), ('passenger', 0.75), ('glider', 0.75), ('tires', 0.75)]"
249,passenger_car,moving_object,"[('truck', 0.79), ('vehicle', 0.76), ('freight', 0.75), ('cars', 0.75)]","[('taxi', 0.78), ('truck', 0.77), ('trains', 0.74), ('trucks', 0.71)]","[('taxi', 0.73), ('passengers', 0.72), ('commuters', 0.72), ('parking', 0.72)]","[('truck', 0.82), ('glider', 0.76), ('trucks', 0.74), ('wheeled', 0.74)]"
250,barrow,moving_object,"[('bower', 0.74), ('zonker', 0.73), ('nahum', 0.72), ('gaff', 0.72)]","[('staring', 0.65), ('climbs', 0.65), ('piled', 0.64), ('centreline', 0.63)]","[('stoke', 0.64), ('bethel', 0.61), ('willamette', 0.61), ('rips', 0.6)]","[('padded', 0.71), ('hook', 0.68), ('vane', 0.68), ('fingerboard', 0.68)]"
251,shopping_cart,moving_object,"[('bike', 0.84), ('swimming', 0.78), ('climbing', 0.78), ('trails', 0.76)]","[('walking', 0.78), ('bike', 0.76), ('climbing', 0.76), ('bars', 0.74)]","[('sidewalk', 0.74), ('cages', 0.72), ('malls', 0.7), ('escalators', 0.7)]","[('trunk', 0.78), ('climbing', 0.76), ('walkway', 0.75), ('trails', 0.74)]"
252,motor_scooter,moving_object,"[('nissan', 0.77), ('daimlerchrysler', 0.77), ('raytheon', 0.76), ('bombardier', 0.76)]","[('hose', 0.7), ('mopeds', 0.7), ('vans', 0.7), ('slides', 0.69)]","[('motocross', 0.77), ('speedway', 0.77), ('acura', 0.75), ('oldsmobile', 0.74)]","[('hose', 0.75), ('fluke', 0.74), ('composites', 0.73), ('propellers', 0.72)]"
253,electric_locomotive,moving_object,"[('locomotives', 0.81), ('steam', 0.8), ('diesel', 0.79), ('motors', 0.77)]","[('locomotives', 0.74), ('turbines', 0.72), ('diesel', 0.71), ('steam', 0.71)]","[('locomotives', 0.7), ('gears', 0.7), ('diesel', 0.69), ('dynamo', 0.68)]","[('turbines', 0.77), ('hydraulic', 0.77), ('pickup', 0.76), ('tube', 0.76)]"
254,steam_locomotive,moving_object,"[('diesel', 0.86), ('locomotives', 0.86), ('chassis', 0.78), ('engines', 0.78)]","[('locomotives', 0.8), ('diesel', 0.78), ('vans', 0.74), ('turbines', 0.74)]","[('locomotives', 0.77), ('gears', 0.74), ('escalators', 0.73), ('diesel', 0.73)]","[('diesel', 0.81), ('hydraulic', 0.79), ('locomotives', 0.79), ('turbine', 0.79)]"
255,amphibian,moving_object,"[('manatees', 0.84), ('waterfowl', 0.83), ('benthic', 0.83), ('hippopotamus', 0.82)]","[('crustaceans', 0.71), ('bushes', 0.7), ('vents', 0.7), ('cages', 0.7)]","[('cages', 0.69), ('bushes', 0.69), ('snowboarding', 0.69), ('backpacking', 0.66)]","[('sticky', 0.74), ('fluke', 0.73), ('bony', 0.73), ('clays', 0.73)]"
256,ambulance,moving_object,"[('ambush', 0.68), ('airplane', 0.68), ('amphibious', 0.67), ('awacs', 0.67)]","[('leaping', 0.61), ('intruder', 0.58), ('flyers', 0.58), ('kicking', 0.58)]","[('cruises', 0.66), ('commuters', 0.63), ('boarded', 0.61), ('rips', 0.6)]","[('airborne', 0.68), ('wheeled', 0.67), ('padded', 0.66), ('flashlight', 0.65)]"
257,beach_wagon,moving_object,"[('ranch', 0.77), ('ridge', 0.77), ('trail', 0.75), ('boulevard', 0.75)]","[('ranch', 0.74), ('boulevard', 0.71), ('ridge', 0.71), ('rides', 0.69)]","[('talladega', 0.75), ('tees', 0.74), ('boardwalk', 0.74), ('cruises', 0.73)]","[('ridge', 0.75), ('roof', 0.71), ('walkway', 0.7), ('underneath', 0.7)]"
258,cab,moving_object,"[('truck', 0.77), ('bucket', 0.75), ('flashlight', 0.74), ('wagon', 0.74)]","[('pulls', 0.7), ('sliding', 0.7), ('taxi', 0.7), ('leaping', 0.69)]","[('rips', 0.67), ('ramp', 0.67), ('slipping', 0.66), ('parking', 0.66)]","[('sideways', 0.74), ('hook', 0.73), ('padded', 0.73), ('shaft', 0.73)]"
259,convertible,moving_object,"[('rs', 0.72), ('gs', 0.72), ('para', 0.72), ('cx', 0.72)]","[('multiplexed', 0.62), ('vans', 0.59), ('crashed', 0.58), ('outboard', 0.58)]","[('turnover', 0.59), ('euros', 0.59), ('totals', 0.58), ('rbi', 0.57)]","[('crankshaft', 0.69), ('rf', 0.68), ('vab', 0.65), ('retractable', 0.65)]"
260,jeep,moving_object,"[('bsa', 0.74), ('volkswagen', 0.74), ('bmw', 0.74), ('manufacturer', 0.74)]","[('vans', 0.67), ('truck', 0.64), ('lifts', 0.63), ('motorcycles', 0.62)]","[('motocross', 0.61), ('motorsport', 0.61), ('vans', 0.6), ('hearse', 0.6)]","[('retractable', 0.71), ('pickup', 0.71), ('launchers', 0.69), ('vans', 0.69)]"
261,limousine,moving_object,"[('cleaver', 0.75), ('smoothbore', 0.73), ('lsl', 0.73), ('stott', 0.73)]","[('stomp', 0.67), ('knobs', 0.66), ('pounding', 0.66), ('rooftops', 0.66)]","[('piste', 0.7), ('naps', 0.69), ('metrodome', 0.68), ('rips', 0.67)]","[('sloped', 0.69), ('padded', 0.68), ('teflon', 0.68), ('handlebars', 0.68)]"
262,minivan,moving_object,"[('gzip', 0.68), ('nissan', 0.68), ('opel', 0.68), ('tdi', 0.67)]","[('commuting', 0.62), ('floppies', 0.61), ('trolleybus', 0.61), ('lifts', 0.61)]","[('commuting', 0.66), ('escalators', 0.66), ('shoppers', 0.65), ('nightclubs', 0.64)]","[('clipped', 0.66), ('paddle', 0.66), ('fuze', 0.66), ('bevel', 0.66)]"
263,Model_T,moving_object,"[('coppersmith', 0.58), ('models', 0.53), ('fpu', 0.51), ('specification', 0.5)]","[('em', 0.49), ('coppersmith', 0.49), ('chip', 0.47), ('joysticks', 0.47)]","[('shader', 0.65), ('interpolate', 0.64), ('lookups', 0.64), ('checksums', 0.64)]","[('pickup', 0.6), ('flex', 0.59), ('chip', 0.57), ('configuration', 0.56)]"
264,racer,moving_object,"[('mustang', 0.73), ('volvo', 0.71), ('ducati', 0.7), ('hohner', 0.68)]","[('volvo', 0.62), ('leaping', 0.62), ('vans', 0.6), ('mopeds', 0.6)]","[('sebring', 0.68), ('yamaguchi', 0.67), ('goodwrench', 0.67), ('kicker', 0.67)]","[('hook', 0.67), ('kites', 0.66), ('drag', 0.66), ('tires', 0.66)]"
265,sports_car,moving_object,"[('racing', 0.79), ('motorcycle', 0.75), ('sport', 0.73), ('bike', 0.69)]","[('racing', 0.72), ('bike', 0.69), ('taxi', 0.68), ('clubs', 0.68)]","[('bike', 0.73), ('racing', 0.71), ('speedway', 0.68), ('stadiums', 0.68)]","[('racing', 0.74), ('motorcycle', 0.72), ('bikes', 0.69), ('bicycle', 0.68)]"
266,fire_engine,moving_object,"[('rocket', 0.72), ('blast', 0.71), ('firing', 0.69), ('torpedo', 0.69)]","[('thrust', 0.75), ('firing', 0.74), ('burst', 0.73), ('blast', 0.72)]","[('parachutes', 0.72), ('afterburner', 0.69), ('exhaust', 0.69), ('pistons', 0.69)]","[('piston', 0.79), ('projectile', 0.77), ('firing', 0.76), ('propellant', 0.76)]"
267,garbage_truck,moving_object,"[('lightweight', 0.77), ('printer', 0.73), ('scanner', 0.73), ('portable', 0.72)]","[('lifts', 0.76), ('ramps', 0.7), ('scaled', 0.7), ('rack', 0.7)]","[('parking', 0.77), ('sidewalk', 0.72), ('commuters', 0.72), ('racks', 0.71)]","[('lifts', 0.76), ('loading', 0.75), ('tires', 0.75), ('brakes', 0.74)]"
268,pickup,moving_object,"[('pickups', 0.85), ('coil', 0.84), ('tube', 0.81), ('pedal', 0.79)]","[('fingerboard', 0.7), ('pickups', 0.69), ('sliding', 0.68), ('tubes', 0.68)]","[('handlebars', 0.69), ('looped', 0.69), ('angled', 0.68), ('crosswise', 0.67)]","[('pickups', 0.8), ('pedal', 0.77), ('coil', 0.76), ('resonator', 0.76)]"
269,tow_truck,moving_object,"[('helicopter', 0.84), ('glider', 0.83), ('wheeled', 0.83), ('torpedo', 0.83)]","[('glider', 0.78), ('parked', 0.76), ('crashed', 0.76), ('taxi', 0.75)]","[('collides', 0.77), ('parachutes', 0.76), ('skydiving', 0.75), ('vtol', 0.75)]","[('glider', 0.81), ('wheeled', 0.78), ('bolt', 0.77), ('torpedo', 0.77)]"
270,trailer_truck,moving_object,"[('taxi', 0.81), ('wagon', 0.79), ('cab', 0.76), ('carts', 0.75)]","[('taxi', 0.8), ('wagon', 0.76), ('carts', 0.74), ('leaping', 0.73)]","[('bike', 0.76), ('taxi', 0.74), ('sidewalk', 0.74), ('cages', 0.74)]","[('padded', 0.78), ('tires', 0.77), ('retractable', 0.77), ('wagon', 0.76)]"
271,moving_van,moving_object,"[('travelling', 0.59), ('traveling', 0.56), ('microphone', 0.55), ('dueling', 0.55)]","[('travelling', 0.67), ('crashed', 0.64), ('jumped', 0.63), ('bouncing', 0.63)]","[('travelling', 0.66), ('traveling', 0.64), ('bouncing', 0.62), ('moves', 0.62)]","[('fingerboard', 0.69), ('bouncing', 0.67), ('spinning', 0.66), ('sliding', 0.65)]"
272,police_van,moving_object,"[('inspector', 0.68), ('cher', 0.66), ('klaus', 0.64), ('gestapo', 0.64)]","[('marina', 0.57), ('simeone', 0.57), ('starck', 0.56), ('quantico', 0.56)]","[('kirkwood', 0.62), ('lucille', 0.61), ('rowdy', 0.6), ('yamaguchi', 0.6)]","[('transports', 0.59), ('helicopter', 0.59), ('tow', 0.58), ('padded', 0.58)]"
273,recreational_vehicle,moving_object,"[('bicycle', 0.8), ('equipment', 0.76), ('vehicles', 0.72), ('maintenance', 0.72)]","[('bicycles', 0.73), ('airplanes', 0.73), ('bicycle', 0.72), ('glider', 0.7)]","[('skydiving', 0.74), ('bike', 0.73), ('cages', 0.72), ('bmx', 0.71)]","[('tires', 0.77), ('glider', 0.75), ('bicycle', 0.73), ('traction', 0.73)]"
274,streetcar,moving_object,"[('mbta', 0.65), ('commuter', 0.63), ('transcontinental', 0.61), ('tramway', 0.6)]","[('subway', 0.6), ('uptown', 0.6), ('parking', 0.59), ('rides', 0.58)]","[('uptown', 0.67), ('shuttles', 0.67), ('parking', 0.66), ('downtown', 0.66)]","[('hauled', 0.65), ('truck', 0.63), ('glider', 0.63), ('trolley', 0.62)]"
275,snowmobile,moving_object,"[('fenders', 0.77), ('multihull', 0.77), ('railcar', 0.77), ('aftermarket', 0.77)]","[('leaping', 0.72), ('lifts', 0.72), ('flyers', 0.7), ('snuck', 0.69)]","[('cages', 0.74), ('downhill', 0.73), ('backcountry', 0.73), ('cruises', 0.72)]","[('padded', 0.75), ('lifts', 0.74), ('levers', 0.74), ('teflon', 0.71)]"
276,tractor,moving_object,"[('indigo', 0.78), ('tallow', 0.76), ('foundry', 0.76), ('canola', 0.76)]","[('dipping', 0.7), ('smashes', 0.68), ('soaking', 0.68), ('mopeds', 0.67)]","[('commuters', 0.69), ('downhill', 0.68), ('racks', 0.67), ('cruises', 0.67)]","[('tires', 0.74), ('exhaust', 0.74), ('padded', 0.73), ('timpani', 0.73)]"
277,mobile_home,moving_object,"[('monorail', 0.61), ('retail', 0.61), ('telephone', 0.61), ('buses', 0.6)]","[('stores', 0.63), ('ferries', 0.62), ('buses', 0.61), ('trains', 0.6)]","[('shoppers', 0.69), ('cruises', 0.67), ('shuttles', 0.67), ('commuters', 0.67)]","[('truck', 0.68), ('bicycles', 0.65), ('trunk', 0.64), ('buses', 0.64)]"
278,tricycle,moving_object,"[('metawiki', 0.73), ('plush', 0.72), ('vd', 0.71), ('duh', 0.71)]","[('stroll', 0.68), ('bisecting', 0.64), ('snuck', 0.64), ('disarticulation', 0.63)]","[('leisurely', 0.74), ('shoppers', 0.73), ('piste', 0.73), ('cages', 0.72)]","[('clipped', 0.7), ('plunger', 0.7), ('bevel', 0.69), ('fluke', 0.69)]"
279,unicycle,moving_object,"[('returner', 0.8), ('durbin', 0.76), ('patinkin', 0.75), ('mallards', 0.75)]","[('snuck', 0.7), ('rykodisc', 0.67), ('jitterbug', 0.67), ('returner', 0.67)]","[('kickoffs', 0.73), ('tumbling', 0.7), ('punts', 0.7), ('piste', 0.7)]","[('corkscrew', 0.69), ('teflon', 0.69), ('scallop', 0.68), ('hairpin', 0.68)]"
280,horse_cart,moving_object,"[('rope', 0.78), ('basket', 0.77), ('ride', 0.76), ('shoes', 0.76)]","[('walking', 0.81), ('jumping', 0.79), ('basket', 0.79), ('dirt', 0.78)]","[('leaping', 0.74), ('piste', 0.73), ('waist', 0.71), ('cages', 0.71)]","[('rope', 0.83), ('basket', 0.8), ('dirt', 0.79), ('hook', 0.79)]"
281,cradle,object,"[('underworld', 0.68), ('balder', 0.65), ('primal', 0.64), ('samsara', 0.63)]","[('tears', 0.61), ('waking', 0.59), ('ghouls', 0.58), ('screams', 0.57)]","[('hula', 0.64), ('dusk', 0.6), ('snows', 0.6), ('wandering', 0.58)]","[('buttocks', 0.67), ('belly', 0.65), ('hewn', 0.64), ('underneath', 0.63)]"
282,crib,object,"[('polonius', 0.8), ('isaak', 0.8), ('culshaw', 0.79), ('hagbard', 0.79)]","[('slamming', 0.7), ('slipped', 0.7), ('smeared', 0.7), ('sneaks', 0.69)]","[('honed', 0.75), ('nods', 0.75), ('slaps', 0.74), ('lusers', 0.73)]","[('padded', 0.71), ('buttocks', 0.68), ('uncontrollably', 0.67), ('stabbing', 0.67)]"
283,china_cabinet,object,"[('prc', 0.71), ('taiwan', 0.68), ('kmt', 0.66), ('kuomintang', 0.64)]","[('taiwan', 0.56), ('office', 0.54), ('pakistan', 0.53), ('administration', 0.51)]","[('handover', 0.68), ('taiwan', 0.68), ('dpr', 0.66), ('resignations', 0.65)]","[('kmt', 0.53), ('taiwan', 0.51), ('administration', 0.51), ('front', 0.5)]"
284,medicine_chest,object,"[('surgery', 0.69), ('breast', 0.69), ('abdomen', 0.68), ('physiology', 0.66)]","[('abdomen', 0.66), ('feeding', 0.65), ('walking', 0.65), ('amputation', 0.63)]","[('ambulatory', 0.67), ('amputation', 0.66), ('breast', 0.65), ('abdominal', 0.65)]","[('abdomen', 0.72), ('neck', 0.71), ('needle', 0.69), ('padded', 0.69)]"
285,table_lamp,object,"[('fluorescent', 0.75), ('folding', 0.74), ('oven', 0.74), ('beam', 0.73)]","[('sliding', 0.73), ('ceiling', 0.72), ('pipe', 0.72), ('needle', 0.71)]","[('condenser', 0.7), ('lookup', 0.68), ('tray', 0.68), ('wrapping', 0.68)]","[('folding', 0.79), ('tube', 0.76), ('shaft', 0.76), ('pedal', 0.76)]"
286,file,object,"[('files', 0.82), ('server', 0.8), ('dns', 0.78), ('metadata', 0.78)]","[('cache', 0.65), ('files', 0.65), ('packets', 0.65), ('servers', 0.62)]","[('lookup', 0.66), ('files', 0.65), ('header', 0.65), ('url', 0.63)]","[('stack', 0.7), ('cache', 0.69), ('executable', 0.68), ('buttons', 0.65)]"
287,park_bench,object,"[('yankee', 0.74), ('stadium', 0.73), ('camden', 0.72), ('inn', 0.71)]","[('lawn', 0.72), ('ranch', 0.7), ('yard', 0.69), ('downs', 0.69)]","[('fenway', 0.74), ('coliseum', 0.73), ('comiskey', 0.73), ('comerica', 0.73)]","[('yard', 0.68), ('oval', 0.68), ('downs', 0.67), ('punt', 0.66)]"
288,barber_chair,object,"[('wellesley', 0.75), ('chester', 0.74), ('assistant', 0.72), ('phillips', 0.72)]","[('wellesley', 0.65), ('rips', 0.64), ('walton', 0.64), ('delhomme', 0.63)]","[('gym', 0.72), ('cashier', 0.7), ('rips', 0.7), ('retires', 0.7)]","[('hook', 0.67), ('bullpen', 0.65), ('teammate', 0.65), ('cornerback', 0.65)]"
289,throne,object,"[('heir', 0.73), ('crown', 0.73), ('allegiance', 0.7), ('charlemagne', 0.7)]","[('marched', 0.59), ('departed', 0.58), ('retreated', 0.58), ('rode', 0.58)]","[('ascended', 0.54), ('hurst', 0.53), ('marched', 0.53), ('slipped', 0.53)]","[('neck', 0.61), ('shoulders', 0.59), ('shoulder', 0.57), ('toes', 0.57)]"
290,folding_chair,object,"[('capacitor', 0.75), ('wiring', 0.73), ('tube', 0.72), ('coil', 0.71)]","[('sliding', 0.7), ('winding', 0.68), ('presses', 0.68), ('fingerboard', 0.68)]","[('pegs', 0.76), ('angled', 0.73), ('slider', 0.73), ('pegbox', 0.72)]","[('resonator', 0.75), ('tube', 0.75), ('wiring', 0.74), ('coil', 0.74)]"
291,rocking_chair,object,"[('lintel', 0.69), ('tuck', 0.69), ('grabs', 0.68), ('benches', 0.67)]","[('fingerboard', 0.71), ('pulls', 0.67), ('grabs', 0.66), ('tuck', 0.65)]","[('pegs', 0.74), ('kickoffs', 0.73), ('bowing', 0.73), ('shuffles', 0.73)]","[('fingerboard', 0.78), ('padded', 0.75), ('fretboard', 0.73), ('straps', 0.72)]"
292,studio_couch,object,"[('fiddler', 0.77), ('guest', 0.75), ('beatles', 0.75), ('cheers', 0.74)]","[('unplugged', 0.71), ('cafe', 0.69), ('garth', 0.69), ('cheers', 0.69)]","[('taped', 0.75), ('taping', 0.73), ('penthouse', 0.73), ('headlined', 0.73)]","[('sleeve', 0.75), ('flashing', 0.7), ('drums', 0.7), ('garage', 0.7)]"
293,toilet_seat,object,"[('sitting', 0.67), ('bag', 0.65), ('fork', 0.64), ('bench', 0.64)]","[('locked', 0.71), ('pulls', 0.68), ('rolled', 0.68), ('hung', 0.67)]","[('rips', 0.71), ('chimney', 0.69), ('ledge', 0.69), ('cages', 0.68)]","[('padded', 0.73), ('trunk', 0.73), ('hook', 0.72), ('bag', 0.69)]"
294,desk,object,"[('customer', 0.62), ('client', 0.62), ('downloads', 0.61), ('user', 0.61)]","[('presses', 0.61), ('booths', 0.58), ('desks', 0.58), ('ramps', 0.58)]","[('desks', 0.64), ('dining', 0.6), ('shoppers', 0.6), ('drawer', 0.59)]","[('presses', 0.67), ('blocking', 0.66), ('wire', 0.65), ('locking', 0.65)]"
